ID,Label,Prediction,Result
461,No.,No.,1
462,No.,Yes.,0
463,No.,Yes.,0
464,Yes.,No.,0
465,No.,No.,1
466,Yes.,Yes.,1
467,No.,Yes.,0
468,Yes.,No.,0
469,Yes.,Yes.,1
470,No.,Yes.,0
471,No.,Yes.,0
472,No.,Yes.,0
473,No.,No.,1
474,No.,Yes.,0
475,No.,No.,1
476,No.,No.,1
477,Yes.,Yes.,1
478,No.,No.,1
479,No.,No.,1
480,No.,No.,1
481,No.,No.,1
482,Yes.,Yes.,1
483,No.,Yes.,0
484,No.,Yes.,0
485,Yes.,Yes.,1
486,Yes.,Yes.,1
487,Yes.,Yes.,1
488,No.,Yes.,0
489,No.,Yes.,0
490,No.,Yes.,0
491,Yes.,Yes.,1
492,No.,Yes.,0
493,No.,No.,1
494,Yes.,Yes.,1
495,Yes.,No.,0
496,Yes.,No.,0
497,Yes.,No.,0
498,Yes.,Yes.,1
499,Yes.,No.,0
500,Yes.,Yes.,1
501,Yes.,No.,0
502,Yes.,No.,0
503,Yes.,No.,0
504,Yes.,Yes.,1
505,Yes.,No.,0
506,Yes.,No.,0
507,Yes.,Yes.,1
508,Yes.,Yes.,1
509,Yes.,No.,0
510,Yes.,No.,0
511,Yes.,No.,0
512,Yes.,No.,0
513,Yes.,No.,0
514,Yes.,No.,0
515,Yes.,No.,0
516,Yes.,No.,0
517,Yes.,Yes.,1
518,Yes.,No.,0
519,Yes.,Yes.,1
520,Yes.,Yes.,1
521,No.,No.,1
522,No.,No.,1
523,Yes.,Yes.,1
524,Yes.,Yes.,1
525,Yes.,Yes.,1
526,Yes.,Yes.,1
527,Yes.,Yes.,1
528,Yes.,Yes.,1
529,Yes.,No.,0
530,Yes.,Yes.,1
531,Yes.,Yes.,1
532,Yes.,Yes.,1
533,Yes.,Yes.,1
534,Yes.,No.,0
535,Yes.,No.,0
536,Yes.,No.,0
537,Yes.,No.,0
538,Yes.,No.,0
539,No.,No.,1
540,Yes.,Yes.,1
541,Yes.,Yes.,1
542,Yes.,Yes.,1
543,Yes.,Yes.,1
544,Yes.,No.,0
545,Yes.,Yes.,1
546,Yes.,Yes.,1
547,Yes.,Yes.,1
548,Yes.,Yes.,1
549,Yes.,No.,0
550,Yes.,No.,0
551,No.,No.,1
552,Yes.,No.,0
553,No.,Yes.,0
554,Yes.,No.,0
555,Yes.,Yes.,1
556,Yes.,Yes.,1
557,Yes.,No.,0
558,Yes.,No.,0
559,Yes.,Yes.,1
560,Yes.,Yes.,1
561,No.,No.,1
562,Yes.,No.,0
563,Yes.,No.,0
564,Yes.,No.,0
565,Yes.,No.,0
566,Yes.,No.,0
567,Yes.,Yes.,1
568,Yes.,Yes.,1
569,No.,No.,1
570,No.,Yes.,0
571,Yes.,No.,0
572,No.,Yes.,0
573,No.,Yes.,0
574,Yes.,Yes.,1
575,No.,No.,1
576,No.,Yes.,0
577,Yes.,Yes.,1
578,Yes.,No.,0
579,Yes.,Yes.,1
580,No.,Yes.,0
581,Yes.,No.,0
582,No.,Yes.,0
583,Yes.,Yes.,1
584,No.,No.,1
585,No.,No.,1
586,No.,No.,1
587,No.,No.,1
588,No.,Yes.,0
589,No.,No.,1
590,No.,No.,1
591,No.,No.,1
592,Yes.,Yes.,1
593,Yes.,No.,0
594,No.,No.,1
595,No.,Yes.,0
596,Yes.,No.,0
597,Yes.,Yes.,1
598,Yes.,Yes.,1
599,Yes.,Yes.,1
600,Yes.,No.,0
601,No.,No.,1
602,No.,Yes.,0
603,No.,Yes.,0
604,Yes.,No.,0
605,No.,No.,1
606,No.,Yes.,0
607,Yes.,Yes.,1
608,No.,Yes.,0
609,Yes.,Yes.,1
610,Yes.,Yes.,1
611,No.,No.,1
612,No.,No.,1
613,Yes.,No.,0
614,Yes.,No.,0
615,No.,Yes.,0
616,No.,No.,1
617,No.,No.,1
618,No.,No.,1
619,Yes.,No.,0
620,No.,Yes.,0
621,Yes.,No.,0
622,No.,No.,1
623,Yes.,No.,0
624,Yes.,Yes.,1
625,Yes.,Yes.,1
626,Yes.,Yes.,1
627,Yes.,Yes.,1
628,Yes.,Yes.,1
629,Yes.,No.,0
630,Yes.,Yes.,1
631,No.,Yes.,0
632,Yes.,Yes.,1
633,Yes.,Yes.,1
634,Yes.,Yes.,1
635,No.,Yes.,0
636,No.,No.,1
637,Yes.,No.,0
638,No.,Yes.,0
639,Yes.,Yes.,1
640,Yes.,Yes.,1
641,Yes.,Yes.,1
642,Yes.,Yes.,1
643,Yes.,Yes.,1
644,No.,Yes.,0
645,Yes.,Yes.,1
646,Yes.,Yes.,1
647,No.,Yes.,0
648,Yes.,No.,0
649,Yes.,Yes.,1
650,Yes.,Yes.,1
651,Yes.,Yes.,1
652,Yes.,Yes.,1
653,Yes.,No.,0
654,Yes.,Yes.,1
655,No.,Yes.,0
656,Yes.,No.,0
657,Yes.,Yes.,1
658,No.,Yes.,0
659,Yes.,No.,0
660,Yes.,Yes.,1
661,No.,No.,1
662,Yes.,Yes.,1
663,No.,Yes.,0
664,Yes.,Yes.,1
665,Yes.,Yes.,1
666,No.,Yes.,0
667,Yes.,Yes.,1
668,Yes.,Yes.,1
669,Yes.,No.,0
670,Yes.,Yes.,1
671,No.,Yes.,0
672,Yes.,No.,0
673,Yes.,Yes.,1
674,No.,Yes.,0
675,Yes.,No.,0
676,Yes.,Yes.,1
677,No.,Yes.,0
678,Yes.,Yes.,1
679,Yes.,No.,0
680,Yes.,No.,0
681,Yes.,Yes.,1
682,No.,Yes.,0
683,No.,No.,1
684,Yes.,Yes.,1
685,No.,No.,1
686,No.,No.,1
687,Yes.,Yes.,1
688,No.,No.,1
689,Yes.,Yes.,1
690,Yes.,No.,0
691,Yes.,No.,0
692,No.,Yes.,0
693,Yes.,Yes.,1
694,Yes.,Yes.,1
695,Yes.,Yes.,1
696,No.,No.,1
697,Yes.,No.,0
698,No.,Yes.,0
699,Yes.,No.,0
700,No.,No.,1
701,Yes.,Yes.,1
702,Yes.,No.,0
703,Yes.,Yes.,1
704,Yes.,Yes.,1
705,Yes.,Yes.,1
706,Yes.,Yes.,1
707,Yes.,Yes.,1
708,No.,Yes.,0
709,Yes.,No.,0
710,No.,No.,1
711,No.,No.,1
712,No.,No.,1
713,No.,No.,1
714,No.,No.,1
715,No.,No.,1
716,No.,No.,1
717,No.,No.,1
718,Yes.,No.,0
719,No.,No.,1
720,Yes.,No.,0
721,No.,No.,1
722,Yes.,Yes.,1
723,Yes.,No.,0
724,No.,Yes.,0
725,No.,No.,1
726,No.,Yes.,0
727,No.,No.,1
728,No.,No.,1
729,No.,Yes.,0
730,Yes.,No.,0
731,No.,No.,1
732,No.,No.,1
733,Yes.,Yes.,1
734,No.,No.,1
735,No.,No.,1
736,No.,No.,1
737,No.,No.,1
738,Yes.,Yes.,1
739,No.,No.,1
740,Yes.,No.,0
741,Yes.,No.,0
742,No.,No.,1
743,No.,No.,1
744,No.,No.,1
745,No.,No.,1
746,No.,No.,1
747,No.,No.,1
748,No.,Yes.,0
749,Yes.,No.,0
750,Yes.,No.,0
751,Yes.,No.,0
752,Yes.,Yes.,1
753,Yes.,Yes.,1
754,Yes.,No.,0
755,Yes.,No.,0
756,Yes.,No.,0
757,Yes.,No.,0
758,Yes.,No.,0
759,Yes.,No.,0
760,No.,Yes.,0
761,Yes.,Yes.,1
762,Yes.,No.,0
763,Yes.,Yes.,1
764,Yes.,Yes.,1
765,Yes.,Yes.,1
766,Yes.,Yes.,1
767,Yes.,Yes.,1
768,Yes.,No.,0
769,Yes.,No.,0
770,Yes.,Yes.,1
771,Yes.,Yes.,1
772,Yes.,No.,0
773,Yes.,No.,0
774,Yes.,No.,0
775,Yes.,No.,0
776,Yes.,No.,0
777,Yes.,Yes.,1
778,Yes.,No.,0
779,Yes.,Yes.,1
780,No.,No.,1
781,No.,No.,1
782,Yes.,No.,0
783,No.,No.,1
784,Yes.,Yes.,1
785,No.,Yes.,0
786,No.,No.,1
787,No.,No.,1
788,Yes.,Yes.,1
789,No.,Yes.,0
790,Yes.,No.,0
791,Yes.,No.,0
792,No.,No.,1
793,No.,Yes.,0
794,No.,No.,1
795,No.,Yes.,0
796,Yes.,No.,0
797,No.,No.,1
798,No.,No.,1
799,No.,No.,1
800,Yes.,No.,0
801,No.,No.,1
802,No.,No.,1
803,Yes.,No.,0
804,No.,No.,1
805,No.,No.,1
806,No.,No.,1
807,Yes.,No.,0
808,Yes.,No.,0
809,Yes.,Yes.,1
810,No.,No.,1
811,Yes.,No.,0
812,Yes.,Yes.,1
813,Yes.,No.,0
814,Yes.,Yes.,1
815,Yes.,No.,0
816,Yes.,No.,0
817,Yes.,Yes.,1
818,Yes.,No.,0
819,Yes.,Yes.,1
820,Yes.,Yes.,1
821,Yes.,No.,0
822,Yes.,Yes.,1
823,No.,No.,1
824,Yes.,Yes.,1
825,Yes.,Yes.,1
826,Yes.,Yes.,1
827,Yes.,Yes.,1
828,Yes.,No.,0
829,Yes.,No.,0
830,Yes.,Yes.,1
831,Yes.,Yes.,1
832,Yes.,No.,0
833,Yes.,Yes.,1
834,No.,No.,1
835,Yes.,No.,0
836,Yes.,No.,0
837,No.,Yes.,0
838,Yes.,No.,0
839,No.,No.,1
840,Yes.,Yes.,1
841,Yes.,No.,0
842,Yes.,Yes.,1
843,Yes.,Yes.,1
844,Yes.,No.,0
845,Yes.,Yes.,1
846,Yes.,No.,0
847,Yes.,Yes.,1
848,No.,No.,1
849,Yes.,No.,0
850,Yes.,No.,0
851,Yes.,Yes.,1
852,Yes.,Yes.,1
853,No.,No.,1
854,No.,No.,1
855,No.,No.,1
856,Yes.,Yes.,1
857,Yes.,Yes.,1
858,Yes.,No.,0
859,No.,Yes.,0
860,Yes.,No.,0
861,Yes.,Yes.,1
862,Yes.,No.,0
863,Yes.,No.,0
864,No.,Yes.,0
865,Yes.,Yes.,1
866,No.,Yes.,0
867,Yes.,No.,0
868,Yes.,No.,0
869,Yes.,No.,0
870,Yes.,No.,0
871,Yes.,No.,0
872,Yes.,Yes.,1
873,No.,No.,1
874,Yes.,Yes.,1
875,Yes.,Yes.,1
876,Yes.,No.,0
877,No.,Yes.,0
878,Yes.,No.,0
879,No.,Yes.,0
880,Yes.,No.,0
881,Yes.,No.,0
882,No.,Yes.,0
883,No.,Yes.,0
884,Yes.,No.,0
885,No.,Yes.,0
886,No.,No.,1
887,No.,No.,1
888,No.,No.,1
889,Yes.,No.,0
890,Yes.,No.,0
891,No.,No.,1
892,Yes.,No.,0
893,No.,No.,1
894,No.,No.,1
895,No.,No.,1
896,Yes.,No.,0
897,Yes.,Yes.,1
898,No.,No.,1
899,Yes.,No.,0
900,Yes.,No.,0
901,No.,No.,1
902,No.,No.,1
903,Yes.,Yes.,1
904,No.,Yes.,0
905,No.,Yes.,0
906,No.,Yes.,0
907,Yes.,No.,0
908,No.,No.,1
909,No.,No.,1
910,Yes.,No.,0
911,Yes.,No.,0
912,Yes.,Yes.,1
913,Yes.,No.,0
914,Yes.,No.,0
915,Yes.,No.,0
916,Yes.,No.,0
917,Yes.,No.,0
918,Yes.,No.,0
919,Yes.,No.,0
920,No.,No.,1
921,No.,No.,1
922,No.,No.,1
923,No.,No.,1
924,No.,Yes.,0
925,No.,Yes.,0
926,No.,Yes.,0
927,No.,No.,1
928,Yes.,No.,0
929,No.,Yes.,0
930,No.,Yes.,0
931,No.,No.,1
932,No.,No.,1
933,No.,Yes.,0
934,Yes.,No.,0
935,No.,No.,1
936,No.,No.,1
937,No.,No.,1
938,No.,No.,1
939,No.,No.,1
940,No.,No.,1
941,No.,No.,1
942,Yes.,Yes.,1
943,Yes.,Yes.,1
944,Yes.,Yes.,1
945,Yes.,Yes.,1
946,Yes.,No.,0
947,Yes.,No.,0
948,Yes.,No.,0
949,Yes.,Yes.,1
950,Yes.,Yes.,1
951,Yes.,Yes.,1
952,No.,No.,1
953,Yes.,Yes.,1
954,Yes.,No.,0
955,No.,Yes.,0
956,Yes.,Yes.,1
957,Yes.,Yes.,1
958,Yes.,No.,0
959,No.,Yes.,0
960,No.,Yes.,0
961,No.,Yes.,0
962,Yes.,No.,0
963,Yes.,Yes.,1
964,No.,No.,1
965,Yes.,Yes.,1
966,No.,Yes.,0
967,No.,No.,1
968,No.,Yes.,0
969,No.,No.,1
970,No.,No.,1
971,No.,Yes.,0
972,No.,Yes.,0
973,No.,No.,1
974,No.,Yes.,0
975,Yes.,Yes.,1
976,No.,Yes.,0
977,Yes.,Yes.,1
978,No.,Yes.,0
979,No.,No.,1
980,No.,Yes.,0
981,No.,No.,1
982,No.,Yes.,0
983,No.,Yes.,0
984,Yes.,Yes.,1
985,Yes.,Yes.,1
986,No.,No.,1
987,No.,Yes.,0
988,No.,Yes.,0
989,Yes.,Yes.,1
990,Yes.,No.,0
991,Yes.,No.,0
992,No.,Yes.,0
993,Yes.,Yes.,1
994,Yes.,No.,0
995,No.,No.,1
996,No.,No.,1
997,Yes.,Yes.,1
998,Yes.,Yes.,1
999,Yes.,No.,0
1000,Yes.,Yes.,1
